Step,State,Action,SINR1,SINR2,SINR3,C1,C2,C3
14,[ 8.299999 22.400005 25.899996],[-0.1  0.1 -0.1],-11.615183,-2.6693146,-3.8995764,0.096183024,0.6237168,0.493053
15,[ 8.199999 22.500006 25.799995],[-0.1  0.1 -0.1],-7.2161655,-4.2505975,-9.11637,0.25076535,0.46025574,0.16679779
16,[ 8.299999 22.600006 25.699995],[ 0.1  0.1 -0.1],-11.901126,-3.3544095,-6.433139,0.09024199,0.5478563,0.29554126
17,[ 8.199999 22.700006 25.599995],[-0.1  0.1 -0.1],-7.988224,-6.402371,-9.546484,0.21278045,0.29743996,0.15186833
18,[ 8.099998 22.800007 25.499994],[-0.1  0.1 -0.1],-5.5829206,-3.34974,-12.3917465,0.35220268,0.5483465,0.08086696
19,[ 8.199999 22.900007 25.399994],[ 0.1  0.1 -0.1],-4.4376354,-14.681289,-6.6838956,0.44354862,0.048278987,0.2804699
20,[ 8.099998 23.000008 25.299994],[-0.1  0.1 -0.1],-11.725569,-6.464478,-8.575204,0.09384596,0.29361856,0.18755098
21,[ 7.9999986 23.100008  25.199993 ],[-0.1  0.1 -0.1],-17.349003,-15.135086,-0.80777913,0.026321316,0.043560524,0.87206066
22,[ 7.8999987 23.200008  25.099993 ],[-0.1  0.1 -0.1],-7.70486,-7.4298368,-2.8389738,0.22605771,0.23967195,0.6041842
23,[ 7.7999988 23.300009  25.       ],[-0.1  0.1 -0.1],-4.9721985,-8.940926,-9.252668,0.39863333,0.17327668,0.16192286
24,[ 7.699999 23.40001  25.      ],[-0.1  0.1 -0.1],-7.7453675,-5.8402286,-3.350756,0.22411388,0.33411244,0.5482398
25,[ 7.599999 23.50001  25.      ],[-0.1  0.1 -0.1],-7.2924857,-5.7810364,-3.260756,0.24675003,0.33819938,0.55775887
26,[ 7.499999 23.60001  25.      ],[-0.1  0.1 -0.1],-12.350411,-5.889651,-5.1844273,0.08161883,0.33073366,0.3819256
27,[ 7.399999 23.70001  25.      ],[-0.1  0.1 -0.1],-15.347981,-7.7566986,-0.52355075,0.041506257,0.22357282,0.91565925
28,[ 7.299999 23.80001  25.      ],[-0.1  0.1 -0.1],-8.445035,-5.0802236,-3.0032496,0.19289206,0.39005125,0.58574355
29,[ 7.1999993 23.900011  25.       ],[-0.1  0.1 -0.1],-4.0100565,-5.2337694,-8.20315,0.48252448,0.37812987,0.20319669
30,[ 7.0999994 24.000011  25.       ],[-0.1  0.1 -0.1],-7.1304636,-4.4493423,-5.3830514,0.25534543,0.44252035,0.3668463
31,[ 6.9999995 24.100012  25.       ],[-0.1  0.1 -0.1],-7.272779,-5.4991064,-3.287363,0.24778108,0.35827962,0.55493075
32,[ 6.8999996 24.200012  25.       ],[-0.1  0.1 -0.1],-9.234928,-5.4384174,-7.0187745,0.1625496,0.36273712,0.2614291
33,[ 6.7999997 24.300013  25.       ],[-0.1  0.1 -0.1],-11.89881,-11.487055,-1.3969886,0.09028851,0.09896648,0.78654486
34,[ 6.7      24.400013 25.      ],[-0.1  0.1 -0.1],-7.2632937,-11.634491,-1.8873976,0.24827883,0.09577028,0.7203052
35,[ 6.6      24.500013 25.      ],[-0.1  0.1 -0.1],-3.20431,-7.903803,-9.605808,0.5637979,0.21665855,0.14991128
36,[ 6.5      24.600014 25.      ],[-0.1  0.1 -0.1],-8.83986,-11.019454,0.6920712,0.1771158,0.10979894,1.1195252
37,[ 6.4      24.700014 25.      ],[-0.1  0.1 -0.1],-8.475998,-9.923204,-5.274567,0.19160883,0.13984141,0.37501633
38,[ 6.3      24.800014 25.      ],[-0.1  0.1 -0.1],-10.933024,-9.531761,-3.1711507,0.111922376,0.15235773,0.56737036
39,[ 6.2000003 24.900015  25.       ],[-0.1  0.1 -0.1],-12.664746,-7.4410734,-0.16407423,0.076067746,0.23910129,0.9730052
40,[ 6.1000004 25.000015  25.       ],[-0.1  0.1 -0.1],-8.767939,-2.5204473,-8.909034,0.17989634,0.64126855,0.17447954
41,[ 6.0000005 25.100016  25.1      ],[-0.1  0.1  0.1],-7.196991,-3.2839937,-7.4247932,0.25178346,0.5552882,0.23992857
42,[ 5.9000006 25.200016  25.       ],[-0.1  0.1 -0.1],-10.143679,-3.604627,-6.037467,0.13322924,0.522107,0.32080922
43,[ 5.8000007 25.300016  25.       ],[-0.1  0.1 -0.1],-20.026096,-5.231235,-5.847486,0.014269797,0.3783241,0.3336144
44,[ 5.700001 25.400017 25.      ],[-0.1  0.1 -0.1],-12.375049,-9.301742,-0.106341556,0.081169866,0.16020073,0.9824451
45,[ 5.600001 25.500017 25.      ],[-0.1  0.1 -0.1],-6.0633173,-13.75758,-1.4965698,0.31910124,0.05948838,0.7727346
46,[ 5.500001 25.600018 25.      ],[-0.1  0.1 -0.1],-4.1849756,-11.715971,-15.076217,0.46624276,0.09404707,0.04414594
47,[ 5.400001 25.700018 25.      ],[-0.1  0.1 -0.1],-7.571769,-11.975773,-0.9061993,0.23255442,0.08875039,0.85732096
48,[ 5.300001 25.800018 25.      ],[-0.1  0.1 -0.1],-9.487509,-8.3822975,-5.2394633,0.15383774,0.19551684,0.377694
49,[ 5.2000012 25.900019  25.       ],[-0.1  0.1 -0.1],-10.936238,-8.015651,-0.95695776,0.1118428,0.21153456,0.84979105
50,[ 5.1000013 26.00002   25.       ],[-0.1  0.1 -0.1],-8.605161,-5.996814,-2.2476065,0.18634142,0.32351193,0.674452
1,[ 8.5 21.  27. ],[0.1 0.  0. ],-6.754228,-9.61955,-10.86517,0.2763695,0.14946154,0.113617234
2,[ 8.5 21.1 27.1],[0.  0.1 0.1],-11.473786,-7.221534,-3.7513523,0.099259034,0.2504809,0.5074804
3,[ 8.5 21.2 27. ],[ 0.1  0.1 -0.1],-19.316746,-5.3412004,-4.827397,0.01678687,0.36997947,0.41039416
4,[ 8.5      21.300001 26.9     ],[ 0.1  0.1 -0.1],-11.674272,-8.72099,-1.4815645,0.09492511,0.1817334,0.77480376
5,[ 8.5      21.400002 26.8     ],[ 0.1  0.1 -0.1],-7.011509,-6.0710964,-7.0625105,0.2618295,0.31858873,0.25903133
6,[ 8.4      21.500002 26.699999],[-0.1  0.1 -0.1],-11.369656,-7.7872267,-10.226648,0.10158494,0.2221214,0.13081892
7,[ 8.5      21.600002 26.599998],[ 0.1  0.1 -0.1],-15.843768,-7.608218,-2.5058994,0.037085406,0.23075826,0.64300466
8,[ 8.5      21.700003 26.499998],[ 0.1  0.1 -0.1],-11.041434,-4.53957,-9.084223,0.10926508,0.43466324,0.1679675
9,[ 8.5      21.800003 26.399998],[ 0.1  0.1 -0.1],-7.956751,-7.7023892,-4.2659802,0.21421875,0.22617668,0.4588618
10,[ 8.5      21.900003 26.299997],[ 0.1  0.1 -0.1],-8.20159,-7.4497156,-5.238706,0.20326465,0.23866321,0.37775198
11,[ 8.5      22.000004 26.199997],[ 0.1  0.1 -0.1],-12.011703,-4.796794,-13.761199,0.088041075,0.41291773,0.05943986
12,[ 8.5      22.100004 26.099997],[ 0.   0.1 -0.1],-6.450288,-8.986132,-6.2182956,0.29448768,0.17158501,0.30903038
13,[ 8.4      22.200005 25.999996],[-0.1  0.1 -0.1],-3.119775,-8.783039,-10.719495,0.5729418,0.17930911,0.117339514
14,[ 8.299999 22.300005 25.899996],[-0.1  0.1 -0.1],-12.443231,-9.625396,-2.4789438,0.07993996,0.14927049,0.64623123
15,[ 8.4      22.400005 25.799995],[ 0.1  0.1 -0.1],-13.224608,-10.918934,-5.6987605,0.06707766,0.11227229,0.34395394
16,[ 8.4      22.500006 25.699995],[ 0.   0.1 -0.1],-8.0633,-5.998911,-18.30783,0.20938598,0.32337204,0.021144854
17,[ 8.5      22.600006 25.599995],[ 0.1  0.1 -0.1],-6.5968857,-10.383073,-5.4202995,0.28561896,0.12638782,0.36407733
18,[ 8.5      22.700006 25.499994],[ 0.1  0.1 -0.1],-13.696465,-6.611919,-2.5433104,0.060313977,0.2847233,0.6385477
19,[ 8.4      22.800007 25.399994],[-0.1  0.1 -0.1],-12.094406,-5.6165586,-17.703655,0.08642912,0.34978956,0.02427447
20,[ 8.299999 22.900007 25.299994],[-0.1  0.1 -0.1],-9.729031,-5.8543587,-2.8181283,0.14592266,0.33314332,0.60655725
21,[ 8.199999 23.000008 25.199993],[-0.1  0.1 -0.1],-6.4735727,-6.5464916,-3.1375005,0.29306266,0.2886401,0.57101446
22,[ 8.099998 23.100008 25.099993],[-0.1  0.1 -0.1],-8.449289,-5.110213,-6.6722383,0.19271527,0.3876975,0.28115493
23,[ 7.9999986 23.200008  25.       ],[-0.1  0.1 -0.1],-9.835501,-6.7888656,-1.6559689,0.14255771,0.2743702,0.75101143
24,[ 7.8999987 23.300009  25.       ],[-0.1  0.1 -0.1],-15.553161,-5.8973303,-3.3460214,0.039617065,0.33021143,0.5487373
25,[ 7.7999988 23.40001   25.       ],[-0.1  0.1 -0.1],-16.20877,-5.4950876,-6.2601805,0.034131136,0.35857314,0.3063581
26,[ 7.699999 23.50001  25.      ],[-0.1  0.1 -0.1],-7.70874,-8.507605,-3.2881563,0.22587083,0.19030713,0.5548467
27,[ 7.599999 23.60001  25.      ],[-0.1  0.1 -0.1],-7.2067976,-6.6998296,-2.4724889,0.25126222,0.2795362,0.6470058
28,[ 7.499999 23.70001  25.      ],[-0.1  0.1 -0.1],-7.283164,-13.054617,-5.899728,0.24723725,0.069691665,0.3300485
29,[ 7.399999 23.80001  25.      ],[-0.1  0.1 -0.1],-9.7111435,-21.603613,-0.8364861,0.14649534,0.009938448,0.8677425
30,[ 7.299999 23.900011 25.      ],[-0.1  0.1 -0.1],-12.713983,-12.072692,0.18171012,0.075232185,0.08684956,1.0304971
31,[ 7.1999993 24.000011  25.       ],[-0.1  0.1 -0.1],-8.990716,-4.426574,-10.553733,0.17141429,0.44452205,0.12171721
32,[ 7.0999994 24.100012  25.       ],[-0.1  0.1 -0.1],-8.907329,-7.1514597,-1.1310165,0.17454416,0.2542164,0.8243386
33,[ 6.9999995 24.200012  25.       ],[-0.1  0.1 -0.1],-4.6892576,-5.8351364,-5.0362263,0.421892,0.33446234,0.393527
34,[ 6.8999996 24.300013  25.       ],[-0.1  0.1  0. ],-7.4862833,-4.3948913,-7.7458754,0.2368177,0.44732037,0.2240896
35,[ 6.7999997 24.400013  25.       ],[-0.1  0.1 -0.1],-11.931009,-6.866441,-0.97766125,0.08964202,0.26993993,0.8467336
36,[ 6.7      24.500013 25.      ],[-0.1  0.1 -0.1],-10.4285,-4.5342145,-4.679365,0.12512808,0.43512616,0.42272592
37,[ 6.6      24.600014 25.      ],[-0.1  0.1 -0.1],-7.0482016,-4.5391974,-5.119501,0.2598135,0.4346954,0.38697103
38,[ 6.5      24.700014 25.      ],[-0.1  0.1 -0.1],-7.248414,-5.610555,-4.088891,0.24906136,0.3502192,0.47512805
39,[ 6.4      24.800014 25.      ],[-0.1  0.1 -0.1],-3.6677203,-8.1140585,-7.0784307,0.515775,0.2071195,0.25816342
40,[ 6.3      24.900015 25.      ],[-0.1  0.1 -0.1],-6.2038593,-12.27455,-4.6050763,0.30995643,0.0830165,0.42903402
41,[ 6.2000003 25.000015  25.       ],[-0.1  0.1 -0.1],-18.360054,-16.722237,2.9378784,0.020894,0.030364888,1.5689685
42,[ 6.1000004 25.100016  25.       ],[-0.1  0.1 -0.1],-10.172672,-9.334198,-4.360854,0.13238221,0.15907139,0.4503435
43,[ 6.0000005 25.200016  25.       ],[-0.1  0.1 -0.1],-6.4013996,-7.1814923,-5.1579137,0.29750013,0.25260928,0.38397896
44,[ 5.9000006 25.300016  25.       ],[-0.1  0.1 -0.1],-8.242513,-6.9250064,-2.7137067,0.20148548,0.26663843,0.6185578
45,[ 5.8000007 25.400017  25.       ],[-0.1  0.1 -0.1],-8.878289,-6.460654,-4.4720535,0.17564669,0.2938526,0.44053122
46,[ 5.700001 25.500017 25.      ],[-0.1  0.1 -0.1],-13.7668295,-8.9501505,1.465604,0.059364267,0.17293027,1.2638724
47,[ 5.600001 25.600018 25.      ],[-0.1  0.1 -0.1],-13.29576,-2.4544106,-6.9021225,0.06601231,0.649179,0.2679241
48,[ 5.500001 25.700018 25.      ],[-0.1  0.1 -0.1],-10.851592,-2.2311256,-4.812556,0.11395926,0.67649907,0.41161624
49,[ 5.400001 25.800018 25.      ],[-0.1  0.1 -0.1],-6.6622567,-4.0545883,-4.0102005,0.28174257,0.47833452,0.48251083
50,[ 5.300001 25.900019 25.      ],[-0.1  0.1 -0.1],-6.7665544,-6.6986756,-3.661667,0.2756565,0.27960378,0.5163797
1,[ 8.5 21.1 26.9],[ 0.1  0.1 -0.1],-13.451769,-8.159248,-3.878722,0.063733764,0.20512103,0.4950618
2,[ 8.5 21.2 26.8],[ 0.   0.1 -0.1],-15.633872,-9.861012,-5.480602,0.038897395,0.14176244,0.35963348
3,[ 8.5      21.300001 26.699999],[ 0.1  0.1 -0.1],-7.725254,-8.717224,-9.630044,0.22507706,0.18188155,0.14911881
4,[ 8.5      21.400002 26.599998],[ 0.1  0.1 -0.1],-7.157622,-9.754307,-4.536059,0.25388584,0.14511712,0.43496665
5,[ 8.5      21.500002 26.499998],[ 0.1  0.1 -0.1],-8.30461,-11.306775,-10.218995,0.19881341,0.10301481,0.13103959
6,[ 8.5      21.600002 26.599998],[0.1 0.1 0.1],-15.843768,-7.608218,-2.5058994,0.037085406,0.23075826,0.64300466
7,[ 8.5      21.700003 26.499998],[ 0.1  0.1 -0.1],-11.041434,-4.53957,-9.084223,0.10926508,0.43466324,0.1679675
8,[ 8.5      21.800003 26.399998],[ 0.1  0.1 -0.1],-7.956751,-7.7023892,-4.2659802,0.21421875,0.22617668,0.4588618
9,[ 8.5      21.900003 26.299997],[ 0.1  0.1 -0.1],-8.20159,-7.4497156,-5.238706,0.20326465,0.23866321,0.37775198
10,[ 8.5      22.000004 26.199997],[ 0.1  0.1 -0.1],-12.011703,-4.796794,-13.761199,0.088041075,0.41291773,0.05943986
11,[ 8.5      22.100004 26.099997],[ 0.   0.1 -0.1],-6.450288,-8.986132,-6.2182956,0.29448768,0.17158501,0.30903038
12,[ 8.4      22.200005 25.999996],[-0.1  0.1 -0.1],-3.119775,-8.783039,-10.719495,0.5729418,0.17930911,0.117339514
13,[ 8.299999 22.300005 25.899996],[-0.1  0.1 -0.1],-12.443231,-9.625396,-2.4789438,0.07993996,0.14927049,0.64623123
14,[ 8.199999 22.400005 25.799995],[-0.1  0.1 -0.1],-14.508822,-9.793187,-7.1255355,0.050201226,0.14388607,0.2556111
15,[ 8.099998 22.500006 25.699995],[-0.1  0.1 -0.1],-5.81673,-10.299406,-5.548432,0.33572972,0.12873964,0.3546922
16,[ 7.9999986 22.600006  25.599995 ],[-0.1  0.1 -0.1],-8.811264,-18.681532,1.3464489,0.17821653,0.01941308,1.2409052
17,[ 7.8999987 22.700006  25.499994 ],[-0.1  0.1 -0.1],-6.0042768,-10.741874,-2.0010598,0.3230142,0.11676007,0.7055828
18,[ 7.9999986 22.800007  25.399994 ],[ 0.1  0.1 -0.1],-8.42595,-12.27959,-0.4305695,0.19368704,0.08292297,0.9302559
19,[ 7.8999987 22.900007  25.499994 ],[-0.1  0.1  0.1],-15.099318,-3.8523328,-6.624188,0.043915242,0.4976136,0.28399408
20,[ 7.9999986 23.000008  25.399994 ],[ 0.1  0.1 -0.1],-7.2408676,-5.415129,-3.0018146,0.24945927,0.36446065,0.5859027
21,[ 7.8999987 23.100008  25.299994 ],[-0.1  0.1 -0.1],-5.7877893,-4.647515,-5.630725,0.3377309,0.42542055,0.3487776
22,[ 7.7999988 23.200008  25.199993 ],[-0.1  0.1 -0.1],-3.4407334,-4.3559656,-17.875994,0.5388571,0.45077908,0.023337618
23,[ 7.699999 23.300009 25.099993],[-0.1  0.1 -0.1],-11.273095,-1.4011377,-7.8752966,0.10378852,0.78596586,0.21798283
24,[ 7.599999 23.40001  25.      ],[-0.1  0.1 -0.1],-11.009277,-3.6769295,-6.088658,0.110046916,0.5148561,0.3174347
25,[ 7.599999 23.50001  25.      ],[ 0.   0.1 -0.1],-7.2924857,-5.7810364,-3.260756,0.24675003,0.33819938,0.55775887
26,[ 7.499999 23.60001  25.      ],[-0.1  0.1 -0.1],-12.350411,-5.889651,-5.1844273,0.08161883,0.33073366,0.3819256
27,[ 7.399999 23.70001  25.      ],[-0.1  0.1 -0.1],-15.347981,-7.7566986,-0.52355075,0.041506257,0.22357282,0.91565925
28,[ 7.299999 23.80001  25.      ],[-0.1  0.1 -0.1],-8.445035,-5.0802236,-3.0032496,0.19289206,0.39005125,0.58574355
29,[ 7.1999993 23.900011  25.       ],[-0.1  0.1 -0.1],-4.0100565,-5.2337694,-8.20315,0.48252448,0.37812987,0.20319669
30,[ 7.0999994 24.000011  25.       ],[-0.1  0.1 -0.1],-7.1304636,-4.4493423,-5.3830514,0.25534543,0.44252035,0.3668463
31,[ 6.9999995 24.100012  25.       ],[-0.1  0.1 -0.1],-7.272779,-5.4991064,-3.287363,0.24778108,0.35827962,0.55493075
32,[ 6.8999996 24.200012  25.       ],[-0.1  0.1 -0.1],-9.234928,-5.4384174,-7.0187745,0.1625496,0.36273712,0.2614291
33,[ 6.7999997 24.300013  25.       ],[-0.1  0.1 -0.1],-11.89881,-11.487055,-1.3969886,0.09028851,0.09896648,0.78654486
34,[ 6.7      24.400013 25.      ],[-0.1  0.1 -0.1],-7.2632937,-11.634491,-1.8873976,0.24827883,0.09577028,0.7203052
35,[ 6.6      24.500013 25.      ],[-0.1  0.1 -0.1],-3.20431,-7.903803,-9.605808,0.5637979,0.21665855,0.14991128
36,[ 6.5      24.600014 25.      ],[-0.1  0.1 -0.1],-8.83986,-11.019454,0.6920712,0.1771158,0.10979894,1.1195252
37,[ 6.4      24.700014 25.      ],[-0.1  0.1 -0.1],-8.475998,-9.923204,-5.274567,0.19160883,0.13984141,0.37501633
38,[ 6.3      24.800014 25.      ],[-0.1  0.1 -0.1],-10.933024,-9.531761,-3.1711507,0.111922376,0.15235773,0.56737036
39,[ 6.2000003 24.900015  25.       ],[-0.1  0.1 -0.1],-12.664746,-7.4410734,-0.16407423,0.076067746,0.23910129,0.9730052
40,[ 6.1000004 25.000015  25.       ],[-0.1  0.1 -0.1],-8.767939,-2.5204473,-8.909034,0.17989634,0.64126855,0.17447954
41,[ 6.0000005 25.100016  25.       ],[-0.1  0.1 -0.1],-8.074243,-4.3421555,-3.2849827,0.20889547,0.45201167,0.55518335
42,[ 5.9000006 25.200016  25.1      ],[-0.1  0.1  0.1],-9.728167,-5.424559,-3.3234272,0.14595033,0.36376193,0.5511161
43,[ 5.8000007 25.300016  25.       ],[-0.1  0.1 -0.1],-20.026096,-5.231235,-5.847486,0.014269797,0.3783241,0.3336144
44,[ 5.700001 25.400017 25.      ],[-0.1  0.1 -0.1],-12.375049,-9.301742,-0.106341556,0.081169866,0.16020073,0.9824451
45,[ 5.600001 25.500017 25.1     ],[-0.1  0.1  0.1],-5.291816,-14.22746,-2.4920297,0.37370673,0.053499706,0.6446632
46,[ 5.500001 25.600018 25.      ],[-0.1  0.1 -0.1],-4.1849756,-11.715971,-15.076217,0.46624276,0.09404707,0.04414594
47,[ 5.400001 25.700018 25.      ],[-0.1  0.1 -0.1],-7.571769,-11.975773,-0.9061993,0.23255442,0.08875039,0.85732096
48,[ 5.300001 25.800018 25.      ],[-0.1  0.1 -0.1],-9.487509,-8.3822975,-5.2394633,0.15383774,0.19551684,0.377694
49,[ 5.2000012 25.900019  25.       ],[-0.1  0.1 -0.1],-10.936238,-8.015651,-0.95695776,0.1118428,0.21153456,0.84979105
50,[ 5.1000013 26.00002   25.       ],[-0.1  0.1 -0.1],-8.605161,-5.996814,-2.2476065,0.18634142,0.32351193,0.674452
1,[ 8.5 21.1 26.9],[ 0.1  0.1 -0.1],-13.451769,-8.159248,-3.878722,0.063733764,0.20512103,0.4950618
2,[ 8.5 21.2 26.9],[0.1 0.1 0. ],-16.414059,-6.2935023,-9.543874,0.03257295,0.30424684,0.15195502
3,[ 8.5      21.300001 26.8     ],[ 0.1  0.1 -0.1],-9.733333,-9.608958,-3.185133,0.14578526,0.14980805,0.56586164
4,[ 8.5      21.400002 26.699999],[ 0.1  0.1 -0.1],-7.1295223,-7.551485,-5.2397556,0.25539616,0.23355955,0.37767154
5,[ 8.5      21.300001 26.599998],[ 0.  -0.1 -0.1],-7.600395,-8.001113,-7.9399447,0.23114264,0.21219414,0.21499035
6,[ 8.5      21.400002 26.499998],[ 0.1  0.1 -0.1],-7.5567355,-12.632633,-3.6186447,0.23329902,0.07661746,0.5206947
7,[ 8.5      21.500002 26.399998],[ 0.1  0.1 -0.1],-11.079106,-11.621938,-3.2150362,0.10835599,0.09603854,0.5626462
8,[ 8.5      21.600002 26.299997],[ 0.1  0.1 -0.1],-12.48284,-9.15746,-8.325409,0.07923378,0.1653137,0.19792576
9,[ 8.5      21.700003 26.199997],[ 0.1  0.1 -0.1],-7.9173107,-13.540705,-3.1841435,0.21603368,0.062469464,0.5659683
10,[ 8.5      21.800003 26.099997],[ 0.1  0.1 -0.1],-5.0644913,-8.173262,-13.8317375,0.39129105,0.20450488,0.058501296
11,[ 8.5      21.900003 25.999996],[ 0.1  0.1 -0.1],-14.118764,-4.075755,-10.821063,0.05483017,0.47635376,0.11473204
12,[ 8.5      22.000004 25.899996],[ 0.1  0.1 -0.1],-7.597794,-14.179891,-7.566904,0.2312707,0.05407796,0.2327952
13,[ 8.5      22.100004 25.799995],[ 0.1  0.1 -0.1],-4.8510637,-3.9864104,-14.722088,0.40845153,0.48476183,0.047835004
14,[ 8.5      22.200005 25.699995],[ 0.1  0.1 -0.1],-6.1737227,-7.544147,-9.116632,0.31189728,0.23392418,0.16678815
15,[ 8.5      22.300005 25.599995],[ 0.1  0.1 -0.1],-17.385174,-6.204781,-4.0577307,0.026104972,0.3098972,0.47804004
16,[ 8.4      22.400005 25.499994],[-0.1  0.1 -0.1],-14.677867,-11.526501,-5.5178776,0.048316408,0.09810133,0.3569105
17,[ 8.299999 22.500006 25.399994],[-0.1  0.1 -0.1],-6.4793205,-9.106981,-2.0198994,0.29271185,0.16713864,0.7031654
18,[ 8.199999 22.600006 25.299994],[-0.1  0.1 -0.1],-5.287615,-10.827081,-5.91088,0.37402537,0.1145794,0.32929173
19,[ 8.099998 22.700006 25.199993],[-0.1  0.1 -0.1],-4.7453265,-11.949815,-5.4487276,0.41719207,0.08926636,0.36197644
20,[ 7.9999986 22.800007  25.099993 ],[-0.1  0.1 -0.1],-8.419325,-8.541853,-0.9105289,0.19396369,0.18890603,0.8566769
21,[ 7.8999987 22.900007  25.       ],[-0.1  0.1 -0.1],-14.697113,-11.710171,-2.2218451,0.04810633,0.094168715,0.67765373
22,[ 7.7999988 23.000008  25.       ],[-0.1  0.1 -0.1],-12.004405,-4.636946,-5.223701,0.088184744,0.426318,0.37890178
23,[ 7.699999 23.100008 25.      ],[-0.1  0.1 -0.1],-7.9317007,-7.896106,-0.71851456,0.21536976,0.21701531,0.8855879
24,[ 7.599999 23.200008 25.1     ],[-0.1  0.1  0.1],-7.5932894,-4.3566895,-5.130432,0.23149234,0.4507145,0.3861175
25,[ 7.499999 23.300009 25.      ],[-0.1  0.1 -0.1],-6.3012085,-2.6862292,-8.909197,0.3037604,0.62174696,0.17447345
26,[ 7.399999 23.40001  25.      ],[-0.1  0.1 -0.1],-9.006842,-3.3267672,-5.612917,0.17081521,0.55076396,0.35005012
27,[ 7.299999 23.50001  25.      ],[-0.1  0.1 -0.1],-17.936111,-7.464814,-2.4263,0.023019442,0.23789965,0.6525697
28,[ 7.1999993 23.60001   25.       ],[-0.1  0.1 -0.1],-16.517462,-5.9320717,-4.9917707,0.03181493,0.32785797,0.3970664
29,[ 7.0999994 23.70001   25.       ],[-0.1  0.1 -0.1],-7.7423463,-10.344681,-1.2741158,0.2242583,0.1274618,0.80384004
30,[ 6.9999995 23.80001   25.       ],[-0.1  0.1 -0.1],-7.7791834,-10.867016,-0.731876,0.22250292,0.11357082,0.8835534
31,[ 6.8999996 23.900011  25.       ],[-0.1  0.1 -0.1],-7.6694646,-6.5540266,-16.933521,0.22776899,0.28818652,0.028937323
32,[ 6.7999997 24.000011  25.       ],[-0.1  0.1 -0.1],-10.826472,-11.30697,0.21460332,0.11459481,0.103010334,1.036085
33,[ 6.7      24.100012 25.      ],[-0.1  0.1 -0.1],-13.545426,-13.64504,-1.3095748,0.062402926,0.061017446,0.79882
34,[ 6.6      24.200012 25.      ],[-0.1  0.1 -0.1],-9.641593,-11.677838,-3.3238451,0.14874251,0.09484975,0.5510721
35,[ 6.5      24.300013 25.      ],[-0.1  0.1 -0.1],-8.418561,-9.510523,-0.15595816,0.19399571,0.15306629,0.9743285
36,[ 6.4      24.400013 25.      ],[-0.1  0.1 -0.1],-4.310023,-4.443509,-10.28436,0.4548905,0.4430323,0.12916712
37,[ 6.4      24.500013 25.      ],[ 0.   0.1 -0.1],-6.973201,-7.8907256,-4.5405774,0.2639494,0.21726505,0.43457615
38,[ 6.3      24.600014 25.      ],[-0.1  0.1 -0.1],-7.488422,-10.748416,-3.5518415,0.23671015,0.11659128,0.52745396
39,[ 6.2000003 24.700014  25.       ],[-0.1  0.1 -0.1],-7.939365,-15.994609,1.2094231,0.215017,0.035835106,1.2148213
40,[ 6.1000004 24.800014  25.       ],[-0.1  0.1 -0.1],-10.620465,-5.578827,-8.91469,0.11993626,0.35249746,0.17426573
41,[ 6.0000005 24.900015  25.       ],[-0.1  0.1 -0.1],-14.921916,-4.8044086,-2.3402517,0.045717675,0.41228855,0.663036
42,[ 5.9000006 25.000015  25.       ],[-0.1  0.1 -0.1],-9.0177965,-4.7132764,-3.3544593,0.17040922,0.41987303,0.54785097
43,[ 5.8000007 25.100016  25.       ],[-0.1  0.1 -0.1],-4.1086574,-5.363151,-7.4831204,0.47328857,0.36833325,0.23697679
44,[ 5.700001 25.200016 25.      ],[-0.1  0.1 -0.1],-7.425613,-7.2721386,-2.4931934,0.23988678,0.24781469,0.6445239
45,[ 5.600001 25.300016 25.      ],[-0.1  0.1 -0.1],-7.6573577,-7.149947,-3.747966,0.22835706,0.25429755,0.507814
46,[ 5.500001 25.400017 25.      ],[-0.1  0.1 -0.1],-8.418504,-9.109313,-5.1322885,0.19399813,0.16705392,0.3859727
47,[ 5.400001 25.500017 25.      ],[-0.1  0.1 -0.1],-10.48074,-7.3823957,-2.5401833,0.12369423,0.24209543,0.6389193
48,[ 5.300001 25.600018 25.      ],[-0.1  0.1 -0.1],-7.4636703,-6.474205,-4.5729628,0.23795739,0.2930241,0.4317858
49,[ 5.2000012 25.700018  25.       ],[-0.1  0.1 -0.1],-5.639112,-9.662688,-3.2287405,0.34817973,0.14805743,0.5611777
50,[ 5.1000013 25.800018  25.       ],[-0.1  0.1 -0.1],-8.754694,-14.418137,-0.37318256,0.18041274,0.05124197,0.93934685
1,[ 8.5 21.1 27.1],[0.1 0.1 0.1],-11.473786,-7.221534,-3.7513523,0.099259034,0.2504809,0.5074804
2,[ 8.5 21.2 27. ],[ 0.1  0.1 -0.1],-19.316746,-5.3412004,-4.827397,0.01678687,0.36997947,0.41039416
3,[ 8.4      21.300001 27.1     ],[-0.1  0.1  0.1],-9.821159,-11.638666,-2.8497846,0.14300665,0.09568128,0.60295635
4,[ 8.5      21.400002 27.      ],[ 0.1  0.1 -0.1],-8.416129,-8.298254,-4.090145,0.19409734,0.19908533,0.47501114
5,[ 8.4      21.500002 26.9     ],[-0.1  0.1 -0.1],-11.139744,-10.233769,-1.1972735,0.10690777,0.13061409,0.8147997
6,[ 8.5      21.400002 27.      ],[ 0.1 -0.1  0.1],-8.416129,-8.298254,-4.090145,0.19409734,0.19908533,0.47501114
